1572,enatec-,  enalapril maleate,5mg,b/30
1573,enatec-, enalapril maleate,20mg,b/28
1574,encofluide adulte, terpine/eucalyptol/benzoate de sodium/guaifenesin,"0,0125g/0,005",fl/180 ml
1575,encofluide adulte, sirop codeine,125,fl/200 ml
1576,encorate,  valproate de sodium,200mg,b/100
1577,encorate,  valproate de sodium,200mg,b/40
1578,encorate ,  valproate de sodium,500mg,b/40
1579,encorate ,  valproate de sodium,500mg,b/100
1580,endronax,  acide alendronique,70mg,bte/04
1581,enermag,   pidolate de magnesium,"1,5g/10ml",b/20
1582,enermag,   pidolate de magnesium,0.15,fl/125 ml
1583,entizol,   metronidazole,500 mg,b/10
1584,eosine aqueuse,eosine aqueuse,0.02,fl/100ml
1585,eosine aqueuse - gifrer,   eosine aqueuse,0.02,fl/100ml
1586,ephynal,   tocopherol,100,b/20
1587,epicrom,   cromoglycate de sodium,0.02,fl/10 ml
1588,epifenac,  diclofenac,75mg,b/3 amp
1589,epifenac ,   diclofenac,25mg,b/30
1590,epifenac ,   diclofenac,50mg,b/20
1591,epigent,   gentamicine,40,b/5
1592,epigent ,gentamicine,80mg/2ml,b/1amp/2ml
1593,epilan d,  phenytoine,100,b/100
1594,epilat,nifedipine lp,20,b/20
1595,epilat , nifedipine,10,b/30
1596,epitomax,  topiramate,15mg,bte/28
1597,epitomax,  topiramate,25mg,bte/28
1598,epitomax,  topiramate,50mg,bte/28
1599,epitomax,  topiramate,100mg,bte/28
1600,epitomax,  topiramate,200mg,bte/28
1601,epival,acide valproique,200mg,b/50
1602,epival,acide valproique,500mg,b/50
1603,equanil,   meprobamate,400mg/5ml,b/10 amp
1604,equanil,   meprobamate,400mg,b/50
1605,equanil,   meprobamate,400mg,b/10 amp
1606,equibar,   methyldopa,250,b/30
1607,equibar,   methyldopa,500,b/30
1608,eracid,clarithromycne,250mg,b/14
1609,eracid ,clarithromycine,500mg,b/14
1610,erazon,piroxicam,10mg,b/20
1611,erazon,piroxicam,20mg,b/20
1612,ercefuryl, nifuroxazide,100mg,b/30
1613,ercefuryl, nifuroxazide,200,b/28
1614,ercefuryl, nifuroxazide,200 mg,b/28
1615,ercefuryl, nifuroxazide,220mg/5ml,fl/90 ml
1616,ergotyl,   methylergometrine,"0,2",b/3 amp
1617,ergotyl,   methylergometrine,"0,25",fl/10 ml
1618,erodal,erythromycine sous forme d'thylsuccinate,200mg/5ml,fl/60ml
1619,eromycin,  erythromycine,200mg/5ml,fl/100ml
1620,ery ,   erythromycine,500mg,b/20
1621,eryacne,   erytromycine,4,t/30 g
1622,erybesan,  erythromycine,200,fl/60 ml
1623,erybesan,  erythromycine,500mg,b/12
1624,eryko-, erythromycine,500mg,b/20
1625,erythrocine,   erythromycine,500mg,b/20
1626,erythrodar,erythromycine,200,fl/100 ml
1627,erythromil,erythromycine,200,fl/100 ml
1628,erythromil,erythromycine,500mg,b/15
1629,erythromycine, erythromycine,500mg,b/15
1630,escitalopram beker,"escitalopram, s/f d'oxalate",10mg,bte/28
1631,escitol,   escitalopram,10mg,bte/28
1632,eselan,omeprazole,20mg,b/14
1633,esoproton, lansoprazole,30mg,pilul/14
1634,estogel,   oxyde d'aluminium,"1,2120g/sach equiv(8,08g)",bte/24 sachets
1635,estraderm tts ,  estradiol,2,b/8
1636,estraderm tts ,  estradiol,4,b/8
1637,estreva,   estradiol,"1,5mg",b/28
1638,estreva,   estradiol,"0,1%",fl/50g
1639,estrofem,  estradiol,2mg,b/28
1640,etamsylate,etamsylate,250mg/ml,b/10
1641,ether gifrer,  ether diethylique,0,fl/200 ml
1642,ether gifrer,  ether diethylique,0,fl/400 ml
1643,ether gifrer,  ether diethylique,0,fl/800 ml
1644,eucarbon,charbon vegetal/feuille de sene ...,180/105/25/50mg,b/30
1645,euglucan,  glibenclamide,5 mg,b/100
1646,euglucon,  glibenclamide,5mg,b/20
1647,eulexine,  flutamide,250,b/30
1648,euphon,codeine/erysimum,"0,1g/0,3g/100",fl/150 ml
1649,euphon adultes,codeine,"0,1g/0,3g/100ml",fl/125 ml
1650,eupnex,oxeladine,10mg/5ml,fl/180 ml
1651,eval,  levonorgestrel/ethinylestradiol,"7 blanc 0,15mg/0,03m 14rose or",b/3*21
1652,evapause,  progesterone micronisee,100mg,bte/30
1653,evista,raloxifene,60mg,b/28
1654,exforge,   amlodipine/valsartan sf d'amlodipine besylate/val,5mg/80mg,bte/28
1655,exforge,   amlodipine/valsartan sf amlodipine besylate/valsa,5mg/160mg,bte/28
1656,exforge,   amlodipine/valsartan sf amlodipine besylate/valsa,10mg/160mg,bte/28
1657,exluton,   lynestrenol,"0,5",b/3*28
1658,exluton,   lynestrenol,"0,5",b/100*28
1659,exoderil,  naftifine chlorhydrate,0.01,fl/10ml
1660,exoderil,  naftifine chlorhydrate,0.01,t/15g
1661,expandol,  paracetamol,500mg,b/20
1662,expandol,  paracetamol,1000mg,b/10
1663,expandol,  paractamol,200mg,bte/12
1664,expandol,  paracetamol,150mg,bte/12
1665,expandol,  paracetamol,300mg,bte/12
1666,expandol,  paractamol,100mg,b/12
1667,expanfen,  ibuprofene,200mg,b/20
1668,extramadol,tramadol chlorhydrate/paracetamol,"37,5mg/325mg",bte/20
1669,exval," amlodipine,s/f de besylate/valsartan",5mg/80mg,bte/30
1670,exval," amlodipine,s/f de besylate/valsartan",5mg/160mg,bte/30
1671,exval," amlodipine,s/f de besylate/valsartan",10mg/160mg,bte/30
1672,ezilax,lactulose,133g/200ml,fl/300 ml
1673,ezilax,lactulose,10g/15ml equv 133g/200ml,fl/300ml
1674,fagyx, tinidazole,500mg,b/4
1675,famodine,  famotidine,20mg,bte/20
1676,famotidyn hispal,  famotidine,40mg,bte/20
1677,famoxyl,   amoxicilline,500mg,b/12
1678,famoxyl,   amoxicilline,125mg/5ml,fl/60 ml
1679,famoxyl,   amoxicilline,250mg/5ml,fl/60 ml
1680,famoxyl,   amoxicilline,500mg/5ml,fl/60ml
1681,famynon,   levonorgestrel/ethinylestradiol,"0,25mg/0,05mg",b/3*21
1682,farcolin,  salbutamol,2,b/20
1683,farcolin,  salbutamol,2,fl/120 ml
1684,farconcil, amoxicilline,125mg/5ml,fl/60 ml
1685,farcopril, captopril,25mg,b/20
1686,farcopril, captopril,50mg,b/20
1687,fasigyne,  tinidazole,500,b/4
1688,febrectol  adultes, paracetamol /huile essentiel de pin sylvestre,600mg/40mg,b/8
1689,febrectol enfants, paracetamol/huile essentiel de pin de sylvestre,300mg/30mg,b/8
1690,febrectol nourissons,  paracetamol/huile essentiel de pin sylvestre,150mg/20mg,b/8
1691,febrex,chlorpromazine,100mg,b/20
1692,felcam,piroxicam,20mg,b/10
1693,feldene,   piroxicam,20mg,b/10
1694,feldene,   piroxicam,20mg,b/10
1695,feldene,   piroxicam,20,b/2 amp de 1 ml
1696,femara,letrozol,"2,5mg",b/30
1697,femazol,   letrozole,"2,5mg",b/30
1698,fenamon sr,nifedipine lp,20,b/30
1699,fenaquene, diclofenac,100mg,b/10
1700,fenaquene, diclofenac sodique,100mg,b/10
1701,fenaquene, diclofenac sodique,25mg,b/10
1702,fenaquene, diclofenac,50mg,b/10
1703,fendol,acide mefenamique,50mg/5ml,f/120ml
1704,fenofibrate hup,   fenofibrate micronise,200 mg,bte/30
1705,fenofibrate ival,  fenofibrate,200mg,b/30
1706,fenofibrate mm,fenofibrate,160mg,bte/30
1707,fenogal,   fenofibrate,200mg,b/30
1708,fenotyl lp,"propranolol,sous forme de chlorhydrate",160mg,bte/30
1709,fenotyl lp,"propranolol,sous forme de chlorhydrate",80 mg,b/30
1710,fenoxam,   piroxicam,20mg,bte/10
1711,fenoxam,   piroxicam,"0,5%",tube/50g
1712,fenoxam ,piroxicam,20mg/ml,b/2
1713,fer, hydroxyde ferrique polymaltose,100mg/5ml,bte/10 amp de 5ml
1714,fer, hydroxyde ferrique polymaltose,100mg/5ml,bte/20 ampl de 5ml   o02052009
1715,fer ,fer ferrique s/f d'hydroxyde ferrique polymaltose,100mg/5ml(20mg/ml),bte/10 amp de 5ml
1716,fer ,fer ferrique s/f d'hydroxyde ferrique polymaltose,100mg/5ml(20mg/ml),bte/20 amp de 5ml
1717,fer ,"fer ferrique,s/f d'hydroxyde ferrique polymaltose",20mg/ml(100mg/5ml),fl/125ml
1718,fer ucb,   fer ferreux ii,50mg/5ml,bte/20 amp de 5ml
1719,fercrovis, ferededate de sodium,"47,5mg/ml",fl/125 ml
1720,fermentmycin,  gentamicine,40,b/10 amp de 1 ml
1721,fermentmycin,  gentamicine,80,b/10 amp de 2 ml
1722,ferodium,  feredetate de sodium,"4,756/100ml  54,75%",fl/125 ml
1723,ferofer,"   fer ferrique,sf complexe d'hydroxyde ferr polymal",10mg/ml(50mg/5ml),fl/150ml
1724,ferolam,   feredetate  de sodium,"4,75mg/100ml",fl/125 ml
1725,ferolam,   feredetate de sodium,"4,75",fl/125 ml
1726,ferovit,   complexe fer iii hydroxyde polymaltose,50mg/5ml,fl/100ml
1727,ferracur,  ferededate de sodium,"4,75g/100ml",fl/125ml
1728,ferro sanol,   fer ferreux ii,30mg/ml,fl/30 ml
1729,ferro sanol duo,   complexe de fer ii glycine sulfate,"567,7 mg equiv fer +100mg",b/50
1730,ferro sanol gyn,   complexe de fer ii glycine sulfate/acide folique,"454,13 mg equiv fer +80mg/1mg",b/30
1731,ferro sanol gyn,   complexe de fer ii glycine sulfate/acide folique,"454,13 mg equiv fer +80mg/1mg",b/50
1732,ferrostrane,   feredetate de sodium,"4,75",fl/125 ml
1733,ferrum hausmann,   complexe fer iii hydroxyde polymaltose,50mg/5ml,fl/150ml
1734,ferrum hausmann goutte,fer ferrique,"50mg/ml,hydr,fer,polym (0,2g) mg",bte/1fl gttes(30ml)  o22112009
1735,fevadol,   paracetamol,500mg,b/20
1736,fevadol,   paracetamol,120,fl/100 ml
1737,fexigra,"   fxofnadine,s/f de fxofnadine chlorhydrate",120 mg,bte/20
1738,fexigra,"   fxofnadine, s/f de fxofnadine chlorhydrate",180 mg,bte/16
1739,fexodine,  fexofenadine,120mg,b/14
1740,fexodine,  fexofenadine,180mg,b/14
1741,fexodine,  fexofenadine sous forme de chlorhydrate,120mg,bte/15
1742,fexodine,  fexofenadine sous forme de chlorhydrate,180mg,bte/15
1743,fexofenadine ival, fexofenadine,120mg,b/15
1744,fexofenadine ival, fexofenadine,180mg,b/15
1745,fexonidal," fexofenadine, s/f de chlorhydrate",120 mg,bte/15
1746,fexonidal," fexofenadine,s/f de chlorhydrate",180mg,bte/15
1747,firalgine enfant,  paracetamol,300mg,b/10
1748,firalgine nourisson,   paracetamol,100mg,b/10
1749,firmacin,  indometacine,50mg,b/10
1750,firmacin,  indometacine,100mg,b/10
1751,fisiogastrol,  cisapride,10mg,b/50
1752,fisiogastrol,  cisapride,1mg/ml,fl/100 ml
1753,fistogastrol,  cisapride,1mg/ml,fl/200 ml
1754,fixecal,"   colecalciferol/calcium elmnt,s/form colecalcifero","400ui/500mg(400ui/1,25g)",b/28
1755,flagisol,  metronidazole,250mg,b/20
1756,flagisol,  metronidazole,500mg,bte/20
1757,flagyl,metronidazole,500,b/10
1758,flagyl,metronidazole,250,b/20
1759,flagyl,metronidazole,125 mg/5 ml,fl/120 ml
1760,flagyl,"mtronidazole,sous forme de benzoate",4%(125mg/5ml),fl/120ml
1761,flagyl , metronidazole,125mg/5ml,fl/120 ml
1762,flamazole, sulfadiazine argentique,0.01,tube/40g
1763,flammazine,sulfadiazine argentique,1,t/50 g
1764,flanizol,  metronidazole,250,b/30
1765,flaxyne,"   venlafaxine,sous forme de chlorhydrate","37,5mg",bte/30
1766,flaxyne,"   venlafaxine,sous forme de chlorydrate",75mg,bte/30
1767,flazol,metronidazole,500mg,b/24
1768,flazol,metronidazole,125mg/5ml,fl/120ml
1769,flazol,metronidazole,500mg,bte/20
1770,flecaine,  flecainide acetate,100mg,b/30
1771,flexen,ketoprofene,100,b/12
1772,flexen,ketoprofene,100mg,b/6+6
1773,flexen,ketoprofene,100,b/6+6 amp
1774,flixasone," fluticasone,sous forme de fluticasone propionate",50æg/dose,fl/20ml(120doses)
1775,flixonase, fluticasone propionate,50æg/dose,fl/120 doses
1776,flixotide, fluticasone,50æg/dose,fl/120doses
1777,flixotide, fluticasone propionate,50æg/dose,fl/120doses
1778,flixotide, fluticasone,125æg/dose,fl/120doses
1779,flixotide, fluticasone,250æg/dose,fl/60doses
1780,flixotide, fluticasone propionate,250æg/dose,fl/60 doses
1781,flocine,   ciprofloxacine,250mg,b/10
1782,flocine,   ciprofloxacine,500mg,b/10
1783,flocinol,  phloroglucinol hydrate /trimethylphloroglucinol,150mg/150mg,b/10
1784,flogofenac,diclofenac,75mg/3ml,b/5
1785,flogofenac,diclofenac,100mg,b/7
1786,flogofenac,diclofenac,100mg,b/10
1787,flogofenac,diclofenac,0.01,t/50 g
1788,flohale hfa ,fluticasone,50æg/dose,bte/1fl de 120 doses o11052009
1789,flohale hfa ,   fluticasone,125æg/dose,bte/1fl de 120 doses o11052009
1790,flohale hfa ,   fluticasone,250 æg/dose,bte/1fl de 120 doses o11052009
1791,flomist,   fluticasone propionate,50æg/dose,fl/100 doses
1792,flosas,phloroglucinol hydrate/trimethyphloroglucinol,150mg/150mg,b/10
1793,flovenac,  diclofenac de sodium,50mg,b/20
1794,flovenac,"  diclofnac,sous forme sodique",50mg,bte/20
1795,flovenac lp,   diclofenac de sodium,100mg,b/10
1796,flovenac lp,   diclofenac sous forme sodique,75mg,bte/30
1797,floxetina hispal,  fluoxetine,20mg,b/20
1798,floxyfral, fluvoxamine,50,b/30
1799,floxyfral, fluvoxamine,100,b/15
1800,flubene,   flubendazole,100mg,bte/06
1801,flubifene, flurbiprofene,100mg,b/20
1802,flucand,   fluconazole,50mg,b/7
1803,flucand,   fluconazole,50mg,b/3
1804,flucand,   fluconazole,150mg,b/1
1805,flucidal,  acide nuflumique,0.03,t/40 g
1806,flucidal,  acide niflumique,250mg,b/30
1807,flucoheal ,  fluconazole,50mg,b/3
1808,flucoheal , fluconazole,150mg,b/1
1809,flucon,fluorometholone,"0,10%",fl/3ml
1810,fluconale, fluconazole,50 mg,bte/07
1811,fluconazole,   fluconazole,100 mg,b/7
1812,fluconazole biocare,   fluconazole,50mg,bte/03
1813,fluconazole sandoz,fluconazole,50 mg,bte/10
1814,flucozal,  fluconazole,50mg,bte/03
1815,flucozol,  fluconazole,50mg,b/3
1816,fludex lp, indapamide lp,"1,5mg",b/30
1817,fludoz,fluconazole,50mg,b/3
1818,fluidabak,povidone,"1,5%",f/10ml
1819,flukas,fluconazole,150mg,bte/01
1820,flukas,fluconazole,150mg,bte/04
1821,flumide,   indapamide,"1,5mg",bte/30
1822,fluoresceine sodique,  fluoresceine,10,b/1 amp de 5ml
1823,fluoxone,  fluoxetine,20mg,b/20
1824,flusal,flumethasone/acide salicylique,20,t/15 g
1825,flutinase,propionate de fluticasone,50ùg/dose,f/120 doses
1826,fluvermal, flubendazole,100,b/6
1827,fluvermal, flubendazole,100 mg/5 ml,fl/30 ml
1828,fluzac,fluoxetine,20mg,b/12
1829,folax, acide folique,5 mg,b/60
1830,folenat ,"  acide alendronique,s/f d'alendronate monosodique",70mg,b/04
1831,foliden,   acide folique,5mg,b/30
1832,folmed,acide folique,5 mg,b/50
1833,fongenal,  griseofulvine,125,b/32
1834,fongenal,  griseofulvine,250,b/30
1835,fongenal,  griseofulvine,500,b/20
1836,fongyne,   metronidazole,500mg,b/10
1837,fonx,  oxiconazole,0.01,t/15g
1838,fonx,  oxiconazole,0.01,t/15g
1839,fonzoline, ketoconazole,0.02,t/15g
1840,foracort hfa ,"  budesonide/formoterol,sous forme de fumarate",100æg/6æg/doses,fl/120 doses
1841,foracort hfa ,"  budesonide/formoterol,sous forme de fumarate",200æg/6æg/doses,fl/120 doses
1842,foradil,   fumarate de formoterol,12 æg,b/30
1843,foradil,   fumarate de formoterol,12 æg,b/60
1844,foradil,   fumarate de formoterol,12 æg,b/60
1845,foratec hfa,"   formoterol,sous forme de fumarate",12æg/dose,fl/120 doses
1846,forlax,"polyethylene glycol 4000,",10,b/20 sachets
1847,formentin, metformine chlorhydrate,850mg,b/30
1848,formentin," metformine,sous forme chlorhydrate",850mg,bte/100
1849,formonide," budesonide/formoterol,s/f de formotrol d'idydrat",100æg/6æg/doses,fl/120doses
1850,formonide," budesonide/formoterol,s/f de formotrol dihydrat",200æg/6æg/doses,fl/120doses
1851,forticam,  piroxicam,20 mg,b/10
1852,fortrans,"  polyethylene glycol 4000,",64,b/30 sachets
1853,fortrans,  polyethylene glycol 4000,64g,b/4 sachets
1854,fortzaar,  losartan/hydrochlorothiazide,100mg/25mg,b/28
1855,fradene,   piroxicam,20mg,b/20
1856,fradene,   piroxicam,20mg/1ml,bte/02 amp/1ml
1857,frakidex,  framycetine/dexamethasone,630 000,b/1+1 de 5ml
1858,frakidex,  framycetine /dexamethasone,"315 000 ui/0,",t/5g
1859,fraxiparine,   nadroparine calcique,"2850ui /0,3ml",b/2 seringues pr-   o
1860,fraxiparine,   nadroparine calcique,"2850ui /0,3ml",b/10 seringues pr-  o
1861,fraxiparine,   nadroparine calcique,3800ui anti x,b/2
1862,fraxiparine,   nadroparine calcique,"5700ui/0,6ml",b/2 seringues
1863,fraxiparine,   nadroparine calcique,"5700ui/0,6ml",b/10 seringues
1864,fraxiparine,   fraxiparine,"7600ui/0,8ml",b/2 seringues
1865,fraxiparine,   fraxiparine,"7600ui/0,8ml",b/10 seringues
1866,fraxodi,   nadroparine calcique,11400ui axa/0,bt/2
1867,fraxodi,   nadroparine calcique,11400ui axa/0,bt/10
1868,fraxodi,   nadroparine calcique,15200ui axa /,bt/2
1869,fraxodi,   nadroparine calcique,15200ui axa /,bt/10
1870,fraxodi,   nadroparine calcique,19000ui axa/1,bt/2
1871,fraxodi,   nadroparine calcique,19000ui axa /1,bt/10
1872,freegaz,simeticone,80mg,b/24
1873,freshall,sodium hyaluronate,"0,2%",f/10ml
1874,fucidane,  acide fucidique,2g,t/15g
1875,fucidine,  fusidate de sodium,2,t/15 g
1876,fucidine,  fusidate de sodium,2,t/15 g
1877,fucidine,  acide fusidique,500,b/1+1
1878,fucidine,  acide fusidique,250,b/10
1879,fucidine pediatrique,  acide fucidique,250mg/5ml,fl/90 ml
1880,fucithalmic,   acide fusidique,1,t/3 g
1881,fulcine,   griseofulvine,500,b/10
1882,fumacur,   fer fumarate,200,b/80
1883,fumafer,   fumarate ferreux,200,b/100
1884,fumafer,   fumarate   ferreux,100 mg/g,b/50 g
1885,fungicip,  clotrimazole,1,t/20 g
1886,fungizone, amphotericine b,100 mg,fl/40 ml
1887,fungizone, amphotericine b,100,fl/40ml
1888,fungryl,   econazole nitrate,0.01,t/15g
1889,funzol ,fluconazole,150mg,b/1
1890,funzol , fluconazole,50 mg,b/3
1891,furesemide ival,   furosemide,40mg,b/20
1892,furosan,   furosemide,500mg,b/20
1893,furosemide,furosemide,20,b/5 amp de 2ml
1894,furosemide,furosemide,20mg/2ml,b/10
1895,furosemide,furosemide,20,b/30
1896,furosemide,furosemide,40mg,b/30
1897,furosemide hup,furosemide,40 mg,bte/20
1898,furosemidum,   furosemide,40mg,b/30
1899,furosix,   furosemide,40mg,b/20
1900,furozal,   furosemide,20mg/2ml,b/50 ampoule
1901,furozal,   furosemide,40mg,b/20
1902,furozal faible,furosemide,20mg,b/20
1903,fusacid,   fusidate de sodium,0.02,t/15 g
1904,fusiderm,  acide fusidique,0.02,t/15g
1905,fusiderm,  acide fusidique,0.02,t/15g
1906,fusodium,  fusidate de sodium,0.02,t/15 g
1907,g-sulpiride,   sulpiride,50mg,b/30
1908,g-sulpiride,   sulpiride,25mg/5ml,fl/200ml
1909,gaalox,hydroxyde d'alluminium et de magnesium,400/400mg,b/20
1910,gaalox plus,   hydroxyde d'alluminium et de magnesium simeticone,200/200/25mg,b/40
1911,gadovist,  gadobutrol,"604,72mg/ml(1mmol/ml)157,25mg mg/ml","f/7,5ml"
1912,gadovist,  gadobutrol,"604,72mg/ml(1mmol/ml)157,25mg mg/ml",f/15ml
1913,gardenal,  phenobarbital,40,b/1
1914,gardenal,  phenobarbital,50,b/30
1915,gardenal,  phenobarbital,100,b/20
1916,gasec-,  omeprazole,20mg,b/14
1917,gastidine, ranitidine,150mg,b/20
1918,gastralgine,   dimeticone/aluminium hydroxyde/aluminium glycinat,100/150/200/3,b/40
1919,gastralox, hydroxyde d'aluminium et de magnesium,225/200/5,fl/355 ml
1920,gastrex,   ranitidine,150mg,b/20
1921,gastrex ,   ranitidine,150mg,bte/60
1922,gastrimut, omeprazole,20mg,b/14
1923,gastrogel, hydroxyde d'aluminium et de magnesium,"3,4g/3,9g/100ml",fl/250 ml
1924,gastrografine, amidotrizoate de sodium et de meglumine,i=370,fl/100 ml
1925,gastromax, omeprazole,20mg,b/14
1926,gastropral,omeprazole,20mg,b/14
1927,gastropride,   cisapride,10mg,b/20
1928,gastropride,   cisapride,1mg/ml,fl/100 ml
1929,gastroversal,  hydroxyde d'aluminium/hydroxyde de magnisium,400mg/400mg,bte/12
1930,gaviscon,  alginate de sodium/bicarbonate sodium,"5g/2,67g/100ml",fl/250 ml
1931,geasperique,   acide acetylsalicylique,100mg,b/20
1932,geaspirique,   acide acetyl salicylique,500mg,b/20
1933,gectapen,  benzyl penicilline,500 000,b/1+1
1934,gectapen,  benzyl penicilline,1000 000,b/1+1de 3ml
1935,gefene,ibuprofne,20mg/ml,fl/125ml
1936,gelardine, loratadine,10mg,b/15
1937,gelardine, loratadine,"0,1g/100ml (5mg/cac)",fl/100ml
1938,geldene,   piroxicam,"0,50",t/50 g
1939,gelox, montmorillonite beidellitique/hydroxyde d'alumini,"2,5g/sachet",b/30 sachets
1940,gemal, paracetamol,500mg,b/20
1941,gemal, paracetamol,100mg,b/10
1942,gemal, paracetamol,200mg,b/10
1943,gemal, paracetamol,300mg,b/10
1944,gemal, paracetamol,500mg,b/20
1945,gemal, paracetamol,1000mg,b/10
1946,gemate,morniflumate,400mg,b/10
1947,gemate gel,acide niflumique,"2,50%",tube/60g
1948,gemperan,  metoclopramide chlorhydrate anhydre,"2,60mg/ml 0,26%",fl/60ml
1949,genolol,   atenolol,100mg,b/20
1950,gensulin m,  insuline humaine/insuline humaine isophane bi 30/,100ui/ml,fl/10ml
1951,gensulin n,insuline humaine isophane retard,100ui/ml,fl/10ml
1952,gensulin r,insuline humaine rapide,100ui/ml,fl/10ml
1953,genta-gobens,  gentamicine,40,b/1 amp de 2 ml
1954,genta-gobens,  gentamicine,80,b/1 amp de 2 ml
1955,gentadar,  gentamicine,3mg/ml,fl/10 ml
1956,gental,gentamicine,80mg/2ml,b/1 amp
1957,gental,gentamicine,80mg/2ml,b/5 amp
1958,gentalek,  gentamicine,40,b/1 amp
1959,gentalek,  gentamicine,80,b/1 amp
1960,gentalek,  gentamicine,3mg/ml,fl/5 ml
1961,gentalek,  gentamicine,3mg/g,t/5 g
1962,gentalline,gentamicine,10,b/1 amp
1963,gentalline,gentamicine,40,b/1 amp
1964,gentalline,gentamicine,80,b/1 amp
1965,gentalline,gentamicine,80mg/2ml,b/1 amp
1966,gentalline,gentamicine,3mg/ml,fl/5 ml
1967,gentalline,gentamicine,3mg/g,t/5 g
1968,gentallline,   gentamicine,10mg/ml,b/1 amp
1969,gentam,gentamicine,3mg/ml,fl/8 ml
1970,gentam,gentamicine,3mg/g,t/4 g
1971,gentamed,  gentamicine,80,b/10 amp de 2 ml
1972,gentamicin,gentamicine,3mg/ml,fl/5 ml
1973,gentamicine,   gentamicine,40,b/1 amp
1974,gentamicine,   gentamicine,40mg,b/1 amp /1ml
1975,gentamicine,   gentamicine,40mg,b/10 amp/1ml
1976,gentamicine,   gentamicine,80,b/1 amp
1977,gentamicine,   gentamycine,80,b/5
1978,gentamicine,   gentamicine,80mg,b/1 amp/2ml
1979,gentamicine,   gentamicine,80mg,b/10 amp/2ml
1980,gentamicine,   gentamicine,3mg/g,t/3 g
1981,gentamicine biochemi,  gentamicine,40,b/5 amp de 1ml
1982,gentamicine biochemie, gentamicine,80,b/4 amp de 2ml
1983,gentamicine leurquin,  gentamicine,80,b/1 amp de 2ml
1984,gentamine, gentamicine,80mg/2ml,b/1
1985,gentamycin  sulphate,  gentamicine,40,b/100
1986,gentamycine,   gentamicine,3mg/ml,fl/5 ml
1987,gentamycine-geo,   gentamycine (gentamicine),80mg/2ml,b/03 fl de 2ml
1988,gentamycine-geo,   gentamycine,80mg/2ml,bte/1flacon
1989,gentatic,  gentamicine sulfate,40mg/2ml,b/10 flacons de 2ml  o31072006
1990,gentaxyn,  gentamicine,40mg/ml(80mg/2ml),bte/03 ampoules
1991,genticol,  gentamicine,3mg/ml,fl/10 ml
1992,genticol,  gentamicine,3mg/ml,fl/10 ml
1993,genticol,  gentamicine,3mg/ml,t/10 g
1994,genticol,  gentamicine,3mg/g,t/10 g
1995,gentocil,  gentamicine,80,b/3 amp de 2 ml
1996,gentomil,  gentamicine,40mg/ml,b/5 amp/ 2ml
1997,gentomil,  gentamicine,80mg/ml,b/5 amp/ 2ml
1998,geofenac,  diclofenac sodique,50mg,b/20
1999,geofenac,  diclofenac de sodium,100mg,b/10
2000,geolax,polyethylene glycol 3350/bicarbonate sodium/chlor,"13,125g/0,1785g/0,3507g/0,0466g",bte/20
